ID,City,Price,Day,Room Type,Shared Room,Private Room,Person Capacity,Superhost,Multiple Rooms,Business,Cleanliness Rating,Guest Satisfaction,Bedrooms,City Center (km),Metro Distance (km),Attraction Index,Normalised Attraction Index,Restraunt Index,Normalised Restraunt Index
11315,Berlin,231.840703,Weekday,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,90,0,3.44971729,0.550183602,84.41201567,12.87028263,116.9847715,24.12145889
11316,Berlin,254.9780312,Weekday,Entire home/apt,FALSE,FALSE,2,TRUE,0,0,10,100,1,3.143330848,0.901643252,82.72424747,12.61294896,116.6556786,24.0536022
11317,Berlin,185.5660466,Weekday,Private room,FALSE,TRUE,2,FALSE,0,1,9,93,1,3.090771586,0.261382613,93.46118092,14.25000699,135.5248128,27.94428847
11318,Berlin,197.2515659,Weekday,Private room,FALSE,TRUE,2,FALSE,0,1,10,94,1,3.09079382,0.261403044,93.46077233,14.24994469,135.5236032,27.94403905
11319,Berlin,185.5660466,Weekday,Private room,FALSE,TRUE,2,FALSE,0,1,9,80,1,3.090785096,0.261396835,93.46096292,14.24997375,135.5240965,27.94414078
11320,Berlin,231.840703,Weekday,Private room,FALSE,TRUE,3,FALSE,0,1,9,87,1,3.090802068,0.261415509,93.4607026,14.24993406,135.5232051,27.94395698
11321,Berlin,102.1314387,Weekday,Private room,FALSE,TRUE,2,FALSE,0,0,9,94,0,3.2296788,0.459454687,85.61917656,13.0543382,123.7153751,25.50926326
11322,Berlin,92.78302328,Weekday,Private room,FALSE,TRUE,2,FALSE,0,0,6,80,1,5.530080389,1.04717724,57.41594169,8.754196793,73.68329003,15.1929899
11323,Berlin,236.5149107,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,1,0,10,96,1,2.013418374,0.125791372,123.2184755,18.78709556,219.3795125,45.2345534
11324,Berlin,122.9316631,Weekday,Private room,FALSE,TRUE,2,FALSE,0,0,9,96,0,3.004492298,0.142486869,92.35706992,14.08166341,136.1957678,28.08263479
