ID,City,Price,Day,Room Type,Shared Room,Private Room,Person Capacity,Superhost,Multiple Rooms,Business,Cleanliness Rating,Guest Satisfaction,Bedrooms,City Center (km),Metro Distance (km),Attraction Index,Normalised Attraction Index,Restraunt Index,Normalised Restraunt Index
1,Amsterdam,194.0336981,Weekday,Private room,FALSE,TRUE,2,FALSE,1,0,10,93,1,5.022963798,2.539380003,78.69037927,4.166707868,98.25389587,6.846472824
2,Amsterdam,344.245776,Weekday,Private room,FALSE,TRUE,4,FALSE,0,0,8,85,1,0.488389289,0.239403923,631.1763783,33.42120862,837.2807567,58.34292774
3,Amsterdam,264.1014224,Weekday,Private room,FALSE,TRUE,2,FALSE,0,1,9,87,1,5.748311915,3.651621289,75.27587691,3.9859077,95.38695493,6.646700255
4,Amsterdam,433.529398,Weekday,Private room,FALSE,TRUE,4,FALSE,0,1,9,90,2,0.384862013,0.439876076,493.2725344,26.11910845,875.0330976,60.97356517
5,Amsterdam,485.5529257,Weekday,Private room,FALSE,TRUE,2,TRUE,0,0,10,98,1,0.544738183,0.318692647,552.8303244,29.272733,815.30574,56.81167696
6,Amsterdam,552.8085675,Weekday,Private room,FALSE,TRUE,3,FALSE,0,0,8,100,2,2.131420081,1.904668241,174.7889568,9.255191399,225.2016624,15.69237584
7,Amsterdam,215.1243175,Weekday,Private room,FALSE,TRUE,2,FALSE,0,0,10,94,1,1.881091564,0.729746739,200.1676516,10.59901016,242.7655237,16.91625096
8,Amsterdam,2771.307384,Weekday,Entire home/apt,FALSE,FALSE,4,TRUE,0,0,10,100,3,1.686806965,1.458403566,208.8081086,11.05652809,272.3138229,18.97521897
9,Amsterdam,1001.80442,Weekday,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,9,96,2,3.719141399,1.196112353,106.2264562,5.624761439,133.8762019,9.328686362
10,Amsterdam,276.5214538,Weekday,Private room,FALSE,TRUE,2,FALSE,1,0,10,88,1,3.142361426,0.924404439,206.2528615,10.92122606,238.2912578,16.60447768
11,Amsterdam,909.4743749,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,96,1,1.009922025,0.917115068,409.8581245,21.70226002,555.1142756,38.68116138
12,Amsterdam,319.6400534,Weekday,Private room,FALSE,TRUE,2,TRUE,1,0,10,97,1,2.182707104,1.590381363,191.5013392,10.14012315,229.2974006,15.97777277
13,Amsterdam,675.6028402,Weekday,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,8,87,1,2.933045843,0.628073047,214.9233419,11.38033376,269.624904,18.78785123
14,Amsterdam,552.8085675,Weekday,Entire home/apt,FALSE,FALSE,2,TRUE,0,0,10,100,1,1.305493932,1.342162408,325.2559516,17.22251876,390.912052,27.2393142
15,Amsterdam,209.0314719,Weekday,Private room,FALSE,TRUE,2,FALSE,1,0,8,96,1,7.304535267,3.720813886,59.77618069,3.165188486,75.70105653,5.274958532
16,Amsterdam,368.8514986,Weekday,Private room,FALSE,TRUE,2,TRUE,0,0,10,98,1,1.031100609,0.557884535,359.9219322,19.05810546,439.950562,30.65638813
17,Amsterdam,368.8514986,Weekday,Private room,FALSE,TRUE,2,FALSE,0,0,10,90,1,1.327797157,0.119528107,539.0128842,28.54109037,573.896572,39.98993881
18,Amsterdam,337.9185902,Weekday,Private room,FALSE,TRUE,2,TRUE,1,0,10,97,1,1.366334238,0.53493346,576.0828256,30.5039684,845.957616,58.94754378
19,Amsterdam,313.5472078,Weekday,Private room,FALSE,TRUE,2,TRUE,1,0,10,96,1,1.28975923,0.552116488,528.9405557,28.00775388,1023.904785,71.34715853
20,Amsterdam,447.5898109,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,1,0,9,93,1,1.057619331,1.065339126,422.8529062,22.39034235,476.6969918,33.21693223
