ID,City,Price,Day,Room Type,Shared Room,Private Room,Person Capacity,Superhost,Multiple Rooms,Business,Cleanliness Rating,Guest Satisfaction,Bedrooms,City Center (km),Metro Distance (km),Attraction Index,Normalised Attraction Index,Restraunt Index,Normalised Restraunt Index
13765,Budapest,154.157071,Weekday,Entire home/apt,FALSE,FALSE,4,TRUE,0,1,9,95,1,2.731612599,0.167899676,95.70238025,5.707182792,184.0434992,13.93633999
13766,Budapest,154.157071,Weekday,Entire home/apt,FALSE,FALSE,4,TRUE,0,1,10,97,1,2.714935784,0.153611234,96.2818567,5.741739697,185.3328963,14.0339771
13767,Budapest,154.157071,Weekday,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,10,97,1,2.633684624,0.073839484,99.15759715,5.913233617,191.9350394,14.53391169
13768,Budapest,58.04389717,Weekday,Entire home/apt,FALSE,FALSE,6,TRUE,1,0,10,97,1,4.118060562,2.047845726,85.62792426,5.106395625,118.3099066,8.958790117
13769,Budapest,154.157071,Weekday,Entire home/apt,FALSE,FALSE,4,TRUE,0,1,9,95,1,2.589471639,0.113655198,101.2289767,6.036759718,195.9068358,14.83466834
13770,Budapest,90.70827654,Weekday,Private room,FALSE,TRUE,4,FALSE,0,0,10,100,1,4.863474584,2.476526941,70.77039772,4.220371479,99.7014109,7.549697575
13771,Budapest,154.157071,Weekday,Entire home/apt,FALSE,FALSE,4,TRUE,0,1,8,97,1,2.675027742,0.12643157,97.74369076,5.828915733,188.5236186,14.27558841
13772,Budapest,154.157071,Weekday,Entire home/apt,FALSE,FALSE,4,TRUE,0,1,9,95,1,2.725786264,0.204614708,96.11759205,5.731943823,184.5042578,13.97123005
13773,Budapest,125.2526202,Weekday,Entire home/apt,FALSE,FALSE,4,FALSE,1,0,9,90,1,2.213828218,0.36342209,118.231128,7.050677921,242.2388831,18.3430735
13774,Budapest,234.2905485,Weekday,Entire home/apt,FALSE,FALSE,6,TRUE,0,1,10,98,2,2.787715254,0.255439362,94.03764541,5.607906828,179.8342381,13.61760178
13775,Budapest,50.28904451,Weekday,Private room,FALSE,TRUE,2,FALSE,1,0,10,100,1,6.462002673,1.394509517,45.8563928,2.734632255,76.34129854,5.780797997
13776,Budapest,236.1705128,Weekday,Entire home/apt,FALSE,FALSE,6,TRUE,0,1,9,96,2,2.6872409,0.142085734,97.33362009,5.804461291,187.5399501,14.20110201
13777,Budapest,108.0979461,Weekday,Entire home/apt,FALSE,FALSE,6,FALSE,0,0,9,90,2,2.156282498,0.743019087,134.0111519,7.99171492,253.1597304,19.17003365
13778,Budapest,141.4673121,Weekday,Entire home/apt,FALSE,FALSE,4,TRUE,0,1,10,100,1,2.811127034,0.268087318,93.2521366,5.561063245,178.1637388,13.49110644
13779,Budapest,154.157071,Weekday,Entire home/apt,FALSE,FALSE,4,TRUE,0,1,9,96,1,2.756010393,0.280796664,95.26207831,5.680925517,182.159872,13.79370594
13780,Budapest,154.157071,Weekday,Entire home/apt,FALSE,FALSE,4,TRUE,0,1,9,94,1,2.79116835,0.238125253,93.83080195,5.59557178,179.611811,13.60075893
13781,Budapest,154.157071,Weekday,Entire home/apt,FALSE,FALSE,4,TRUE,0,1,10,90,1,2.673730419,0.097802175,97.53618412,5.816541137,188.5746537,14.27945294
13782,Budapest,154.157071,Weekday,Entire home/apt,FALSE,FALSE,4,TRUE,0,1,9,93,1,2.722742405,0.24828306,96.38200453,5.747711982,184.7487573,13.9897443
13783,Budapest,154.157071,Weekday,Entire home/apt,FALSE,FALSE,4,TRUE,0,1,10,95,1,2.750427256,0.236877793,95.32184778,5.684489852,182.6045862,13.82738107
13784,Budapest,238.050477,Weekday,Entire home/apt,FALSE,FALSE,4,FALSE,1,0,10,98,1,2.076785339,0.445317322,124.6819151,7.435368677,267.3864819,20.24732705
13785,Budapest,120.0827184,Weekday,Entire home/apt,FALSE,FALSE,3,TRUE,0,1,10,98,0,2.448311528,0.623761625,132.3222196,7.890995947,238.6135964,18.06855564
13786,Budapest,113.2678479,Weekday,Entire home/apt,FALSE,FALSE,3,TRUE,0,0,10,96,1,2.428256211,0.560214017,115.685358,6.898861689,221.5151348,16.77380752
13787,Budapest,205.3860977,Weekday,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,10,90,1,2.292849229,0.747705867,127.062804,7.577352275,242.7765197,18.383785
13788,Budapest,133.4774639,Weekday,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,10,97,1,2.314319919,0.247709875,119.3656208,7.118333058,211.4087404,16.00852024
13789,Budapest,284.3445975,Weekday,Entire home/apt,FALSE,FALSE,6,FALSE,0,1,10,94,2,1.868754625,0.374744071,137.5241622,8.201212238,287.5751429,21.77607458
13790,Budapest,183.0615218,Weekday,Entire home/apt,FALSE,FALSE,6,FALSE,0,1,9,97,2,1.438478938,0.27046463,205.4483532,12.25185103,421.7658213,31.9374056
13791,Budapest,193.4013254,Weekday,Entire home/apt,FALSE,FALSE,2,TRUE,0,0,10,97,1,2.47522184,0.115712215,113.5681038,6.772599867,195.5481801,14.80750982
13792,Budapest,156.5070264,Weekday,Entire home/apt,FALSE,FALSE,3,FALSE,0,0,10,99,1,1.513590721,0.339301312,181.349098,10.81469916,387.4451789,29.33854096
13793,Budapest,309.7241152,Weekday,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,100,1,7.325149495,1.306336561,38.84720208,2.316641265,66.03233292,5.000171404
13794,Budapest,380.4577713,Weekday,Entire home/apt,FALSE,FALSE,6,FALSE,0,1,10,93,1,1.803104138,0.456627713,143.9418188,8.583927267,300.3375495,22.74248327
13795,Budapest,212.4359637,Weekday,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,9,87,0,2.344862023,0.398074861,117.1593821,6.986764671,227.8036901,17.24999628
13796,Budapest,124.5476336,Weekday,Entire home/apt,FALSE,FALSE,5,FALSE,0,1,9,92,1,2.464016653,0.643189142,106.79385,6.368619272,210.1171738,15.91071884
13797,Budapest,456.1263336,Weekday,Entire home/apt,FALSE,FALSE,4,FALSE,1,0,10,100,1,2.285187102,0.497446116,119.3232762,7.115807852,214.6583926,16.25459391
13798,Budapest,156.7420219,Weekday,Entire home/apt,FALSE,FALSE,6,TRUE,0,1,10,100,2,1.345544936,0.217018689,186.6183008,11.12892649,494.2541361,37.42644381
